Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Sao Tome and Principe,STP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,862942909.446701
Sao Tome and Principe,STP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.9000001
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,71
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.2687805332958
Saudi Arabia,SAU,Age dependency ratio (% of working-age population),SP.POP.DPND,39.580851868872
Saudi Arabia,SAU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.6430638491404
Saudi Arabia,SAU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.0428481279098
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.844
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.319
Saudi Arabia,SAU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.798
Saudi Arabia,SAU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.472
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.43411078064224
Saudi Arabia,SAU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1642519382454.66
Saudi Arabia,SAU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.621912356528099
Senegal,SEN,Age dependency ratio (% of working-age population),SP.POP.DPND,85.6743034310983
Senegal,SEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.8577459283503
Senegal,SEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.0554303706314
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.192
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.625
Senegal,SEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.523
Senegal,SEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.716
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.20924103389086
Senegal,SEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,53729452837.9881
Senegal,SEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.1
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,66
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.52192219406972
Serbia,SRB,Age dependency ratio (% of working-age population),SP.POP.DPND,51.596620265295
Serbia,SRB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.964526556121
Serbia,SRB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.6896807521828
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.092
Serbia,SRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.49
Serbia,SRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.2
Serbia,SRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.6
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.4951212927627
Serbia,SRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,123578471291.414
Serbia,SRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,66.400002
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.40747400839172
Seychelles,SYC,Age dependency ratio (% of working-age population),SP.POP.DPND,45.4127406338758
Seychelles,SYC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.7700832166104
Seychelles,SYC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.6353711790393
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.691
Seychelles,SYC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.41
Seychelles,SYC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.1
Seychelles,SYC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.5
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.77118346744531
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2727766923.26509
Seychelles,SYC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.133330736434022
Sierra Leone,SLE,Age dependency ratio (% of working-age population),SP.POP.DPND,78.6550178079386
Sierra Leone,SLE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.9738044352072
Sierra Leone,SLE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.0596393534767
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.055
Sierra Leone,SLE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.263
Sierra Leone,SLE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.406
Sierra Leone,SLE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.745
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.46460213996657
Sierra Leone,SLE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12961849972.1804
Sierra Leone,SLE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.60000002
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.1
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.39913483236136
Singapore,SGP,Age dependency ratio (% of working-age population),SP.POP.DPND,31.1332126035562
Singapore,SGP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,76.2583371703582
Singapore,SGP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.2782826362627
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.14
Singapore,SGP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.8
Singapore,SGP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.49746960110137
Singapore,SGP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,567144561807.731
Singapore,SGP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sint Maarten (Dutch part),SXM,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Sint Maarten (Dutch part),SXM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Sint Maarten (Dutch part),SXM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Sint Maarten (Dutch part),SXM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Sint Maarten (Dutch part),SXM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.59999999999987
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1471295250.68563
Sint Maarten (Dutch part),SXM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.05863547411852
Slovak Republic,SVK,Age dependency ratio (% of working-age population),SP.POP.DPND,45.0860457422501
Slovak Republic,SVK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.9246167348919
Slovak Republic,SVK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.4461367603311
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.726
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.6
Slovak Republic,SVK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79441055314645
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,170018737606.962
Slovak Republic,SVK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.77469533158397
Slovenia,SVN,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9722688554965
Slovenia,SVN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.3713452980191
Slovenia,SVN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.0217750478021
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.541
Slovenia,SVN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.61
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.4
Slovenia,SVN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.4225215682918
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,80802113063.1486
Slovenia,SVN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.566740598232995
Solomon Islands,SLB,Age dependency ratio (% of working-age population),SP.POP.DPND,78.0645865153829
Solomon Islands,SLB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.1594652427714
Solomon Islands,SLB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.2415842979397
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.749
Solomon Islands,SLB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.403
Solomon Islands,SLB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.439
Solomon Islands,SLB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.252
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.94424954963497
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1803460128.9931
Solomon Islands,SLB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.8000002
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.4730453491211
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0459747904898814
Somalia,SOM,Age dependency ratio (% of working-age population),SP.POP.DPND,97.8235387237594
Somalia,SOM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.5501049890906
Somalia,SOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.5765840679638
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.971
Somalia,SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.072
Somalia,SOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.753
Somalia,SOM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.855
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.67887980204993
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,17359282980.9799
Somalia,SOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.5999999
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,34.3135757446289
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.4966448945296
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,52.4332028665055
South Africa,ZAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.6025058468641
South Africa,ZAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.0794891477129
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.355
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.405
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.51
South Africa,ZAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.435
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.48761737271568
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,821179339544.687
South Africa,ZAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.900002
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.7
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.125729733551362
South Sudan,SSD,Age dependency ratio (% of working-age population),SP.POP.DPND,82.543735293785
South Sudan,SSD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.7813956853029
South Sudan,SSD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.8201214348455
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.615
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.696
South Sudan,SSD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.01
South Sudan,SSD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.459
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
South Sudan,SSD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
South Sudan,SSD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.18797016143799
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.52035039972218
Spain,ESP,Age dependency ratio (% of working-age population),SP.POP.DPND,51.6196951902596
Spain,ESP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.954491369965
Spain,ESP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.6670011075355
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.321
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.26
Spain,ESP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.9
Spain,ESP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.28878567617447
Spain,ESP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1904499539409.75
Spain,ESP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.998154130133826
Sri Lanka,LKA,Age dependency ratio (% of working-age population),SP.POP.DPND,53.0695531237879
Sri Lanka,LKA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.3297792245361
Sri Lanka,LKA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.1970010216799
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.476
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.199
Sri Lanka,LKA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.831
Sri Lanka,LKA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.651
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.27200047854103
Sri Lanka,LKA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,285374282250.966
Sri Lanka,LKA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,29.5
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5868606567383
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.95823639345513
St. Kitts and Nevis,KNA,Age dependency ratio (% of working-age population),SP.POP.DPND,..
St. Kitts and Nevis,KNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
St. Kitts and Nevis,KNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.776
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
St. Kitts and Nevis,KNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
St. Kitts and Nevis,KNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.6999994657438
St. Kitts and Nevis,KNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1476615979.65475
St. Kitts and Nevis,KNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.14415305954148
St. Lucia,LCA,Age dependency ratio (% of working-age population),SP.POP.DPND,39.5386303135381
St. Lucia,LCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.6645866435024
St. Lucia,LCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.5288830000715
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.678
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.436
St. Lucia,LCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12
St. Lucia,LCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.205
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.92642088454855
St. Lucia,LCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2847178700.98411
St. Lucia,LCA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,96.599998
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.91943359375
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
St. Martin (French part),MAF,Age dependency ratio (% of working-age population),SP.POP.DPND,..
St. Martin (French part),MAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
St. Martin (French part),MAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.81
St. Martin (French part),MAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.7
St. Martin (French part),MAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.3
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
St. Martin (French part),MAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
St. Martin (French part),MAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.54060430088014
St. Vincent and the Grenadines,VCT,Age dependency ratio (% of working-age population),SP.POP.DPND,47.3435118586058
St. Vincent and the Grenadines,VCT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.8689060075673
St. Vincent and the Grenadines,VCT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.5413071290525
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.198
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.891
St. Vincent and the Grenadines,VCT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.24
St. Vincent and the Grenadines,VCT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.263
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.15973003374579
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1406864564.2938
St. Vincent and the Grenadines,VCT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,94.699997
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.483235877575013
Sudan,SDN,Age dependency ratio (% of working-age population),SP.POP.DPND,78.8587314263298
Sudan,SDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.9100476051919
Sudan,SDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.5087918665567
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.642
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.407
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.177
Sudan,SDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.188
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.6809305497999
Sudan,SDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,187048429681.729
Sudan,SDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,51.5
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.2975654602051
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.61119261372218
Suriname,SUR,Age dependency ratio (% of working-age population),SP.POP.DPND,51.6912907218667
Suriname,SUR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.9233667251168
Suriname,SUR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.170263372628
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.06
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.418
Suriname,SUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.542
Suriname,SUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.335
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.94827076559268
Suriname,SUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,11209845468.608
Suriname,SUR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,93.5
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.53800912688421
Sweden,SWE,Age dependency ratio (% of working-age population),SP.POP.DPND,60.4552069734022
Sweden,SWE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.3226896122783
Sweden,SWE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.5817854599214
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.431
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.76
Sweden,SWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.4
Sweden,SWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.95002284569983
Sweden,SWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,544594045419.741
Sweden,SWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.40199104356902
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,50.4532595974744
Switzerland,CHE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.4658286661214
Switzerland,CHE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.9109547691069
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.797
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.3
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.9
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.91690509826611
Switzerland,CHE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,610138577242.876
Switzerland,CHE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.64708751139417
Syrian Arab Republic,SYR,Age dependency ratio (% of working-age population),SP.POP.DPND,56.0662963885682
Syrian Arab Republic,SYR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.0753347716682
Syrian Arab Republic,SYR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.4215408068559
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.162
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.808
Syrian Arab Republic,SYR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.685
Syrian Arab Republic,SYR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.373
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.47576647550751
Syrian Arab Republic,SYR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Syrian Arab Republic,SYR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97.400002
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,86
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.805419539521981
